  553.38625,     1.00000    48.85266
  553.45398,     1.00000    81.16042
  553.52171,     1.00000    61.76812
  553.58943,     1.00000    79.00346
  553.65716,     1.00000    53.45248
  553.72489,     1.00000    68.88230
  553.79262,     1.00000    72.67220
  553.86035,     1.00000    66.74716
  553.92808,     1.00000    59.29118
  553.99580,     1.00000    51.44029
  554.06353,     1.00000    45.04969
  554.13126,     1.00000    57.78397
  554.19899,     1.00000    67.26178
  554.26672,     1.00000    67.12251
  554.33445,     1.00000    70.67238
  554.40217,     1.00000    74.24393
  554.46990,     1.00000    72.83112
  554.53763,     1.00000    59.00523
  554.60536,     1.00000    52.97208
  554.67309,     1.00000    61.97906
  554.74082,     1.00000    86.91795
  554.80854,     1.00000    80.42760
  554.87627,     1.00000    59.08377
  554.94400,     1.00000    64.28185
  555.01173,     1.00000    92.41273
  555.07946,     1.00000    73.26527
  555.14719,     1.00000    80.84642
  555.21492,     1.00000    89.95288
  555.28264,     1.00000    81.36126
  555.35037,     1.00000   104.25717
  555.41810,     1.00000    80.69920
  555.48583,     1.00000    63.43456
  555.55356,     1.00000    87.67016
  555.62129,     1.00000    77.08425
  555.68901,     1.00000    86.50388
  555.75674,     1.00000   101.29843
  555.82447,     1.00000    90.05613
  555.89220,     1.00000    87.35574
  555.95993,     1.00000    78.12827
  556.02766,     1.00000    76.83820
  556.09538,     1.00000    91.85851
  556.16311,     1.00000    91.76148
  556.23084,     1.00000    77.55467
  556.29857,     1.00000    77.39471
  556.36630,     1.00000    81.41308
  556.43403,     1.00000    65.10044
  556.50175,     1.00000    60.18515
  556.56948,     1.00000    81.01341
  556.63721,     1.00000    82.36825
  556.70494,     1.00000    74.34236
  556.77267,     1.00000    80.25502
  556.84040,     1.00000    79.92838
  556.90813,     1.00000    83.25938
  556.97585,     1.00000    68.02795
  557.04358,     1.00000    50.46987
  557.11131,     1.00000    66.17467
  557.17904,     1.00000    52.48471
  557.24677,     1.00000    65.92139
  557.31450,     1.00000    34.37555
  557.38222,     1.00000    62.04460
  557.44995,     1.00000    62.09790
  557.51768,     1.00000    65.86629
  557.58541,     1.00000    55.74760
  557.65314,     1.00000   517.17633
  557.72087,     1.00000   164.25642
  557.78859,     1.00000    79.67162
  557.85632,     1.00000    35.97406
  557.92405,     1.00000    49.73601
  557.99178,     1.00000    53.81032
  558.05951,     1.00000    48.34863
  558.12724,     1.00000    47.92318
  558.19496,     1.00000    38.72572
  558.26269,     1.00000    23.39840
  558.33042,     1.00000    39.88636
  558.39815,     1.00000    40.88811
  558.46588,     1.00000    46.40792
  558.53361,     1.00000    45.18644
  558.60134,     1.00000    47.04021
  558.66906,     1.00000    51.63636
  558.73679,     1.00000    39.88636
  558.80452,     1.00000    46.10664
  558.87225,     1.00000    47.57867
  558.93998,     1.00000    32.45630
  559.00771,     1.00000    26.22989
  559.07543,     1.00000    50.64598
  559.14316,     1.00000    50.57518
  559.21089,     1.00000    57.64510
  559.27862,     1.00000    54.60839
  559.34635,     1.00000    36.88112
  559.41408,     1.00000    56.88243
  559.48180,     1.00000    32.03890
  559.54953,     1.00000    42.19406
  559.61726,     1.00000    33.05048
  559.68499,     1.00000    35.93176
  559.75272,     1.00000    28.21535
  559.82045,     1.00000    49.59218
  559.88817,     1.00000    39.63247
  559.95590,     1.00000    44.07528
  560.02363,     1.00000    61.49115
  560.09136,     1.00000    56.76257
  560.15909,     1.00000    31.03555
  560.22682,     1.00000    45.60662
  560.29455,     1.00000    44.94226
  560.36227,     1.00000    49.65221
  560.43000,     1.00000    70.40291
  560.49773,     1.00000    63.37533
  560.56546,     1.00000    38.96063
  560.63319,     1.00000    36.07349
  560.70092,     1.00000    33.64479
  560.76864,     1.00000    34.91864
  560.83637,     1.00000    40.29659
  560.90410,     1.00000    33.34908
  560.97183,     1.00000    24.92388
  561.03956,     1.00000    26.13036
  561.10729,     1.00000    41.33858
  561.17501,     1.00000    65.09886
  561.24274,     1.00000    71.01050
  561.31047,     1.00000    47.45258
  561.37820,     1.00000    15.60867
  561.44593,     1.00000    23.26509
  561.51366,     1.00000    44.82940
  561.58138,     1.00000    63.89139
  561.64911,     1.00000    46.70179
  561.71684,     1.00000    58.83844
  561.78457,     1.00000    60.54301
  561.85230,     1.00000    34.75734
  561.92003,     1.00000    63.06860
  561.98776,     1.00000    59.23885
  562.05548,     1.00000    50.55857
  562.12321,     1.00000    61.83888
  562.19094,     1.00000    80.40573
  562.25867,     1.00000    43.61003
  562.32640,     1.00000    39.85114
  562.39413,     1.00000    75.37263
  562.46185,     1.00000    33.71756
  562.52958,     1.00000    68.73993
  562.59731,     1.00000    61.39054
  562.66504,     1.00000    62.53941
  562.73277,     1.00000    67.86165
  562.80050,     1.00000    57.18914
  562.86822,     1.00000    67.86165
  562.93595,     1.00000    56.39230
  563.00368,     1.00000    52.88792
  563.07141,     1.00000    65.27233
  563.13914,     1.00000    52.99124
  563.20687,     1.00000    41.82215
  563.27459,     1.00000    53.97907
  563.34232,     1.00000    63.60946
  563.41005,     1.00000    61.73380
  563.47778,     1.00000    53.46202
  563.54551,     1.00000    47.78933
  563.61324,     1.00000    53.76282
  563.68097,     1.00000    54.56380
  563.74869,     1.00000    48.83537
  563.81642,     1.00000    56.88913
  563.88415,     1.00000    60.64417
  563.95188,     1.00000    75.45100
  564.01961,     1.00000    58.65680
  564.08734,     1.00000    65.78966
  564.15506,     1.00000    33.04481
  564.22279,     1.00000    60.25143
  564.29052,     1.00000    73.53900
  564.35825,     1.00000    85.97721
  564.42598,     1.00000    41.83173
  564.49371,     1.00000    63.82890
  564.56143,     1.00000    58.62504
  564.62916,     1.00000    58.36985
  564.69689,     1.00000    25.09904
  564.76462,     1.00000    62.08238
  564.83235,     1.00000    39.38650
  564.90008,     1.00000    49.11919
  564.96780,     1.00000    64.77476
  565.03553,     1.00000    70.35926
  565.10326,     1.00000    56.80025
  565.17099,     1.00000    58.39614
  565.23872,     1.00000    46.84663
  565.30645,     1.00000    43.68764
  565.37418,     1.00000    44.53413
  565.44190,     1.00000    48.37686
  565.50963,     1.00000    48.29603
  565.57736,     1.00000    56.15361
  565.64509,     1.00000    52.84400
  565.71282,     1.00000    51.60941
  565.78055,     1.00000    59.77368
  565.84827,     1.00000    50.11301
  565.91600,     1.00000    40.88962
  565.98373,     1.00000    47.99823
  566.05146,     1.00000    62.87809
  566.11919,     1.00000    52.31579
  566.18692,     1.00000    47.84562
  566.25464,     1.00000    66.81944
  566.32237,     1.00000    55.84280
  566.39010,     1.00000    50.23684
  566.45783,     1.00000    46.63158
  566.52556,     1.00000    39.15789
  566.59329,     1.00000    53.60351
  566.66101,     1.00000    66.88070
  566.72874,     1.00000    52.92544
  566.79647,     1.00000    31.42895
  566.86420,     1.00000    62.29298
  566.93193,     1.00000    60.36842
  566.99966,     1.00000    43.12632
  567.06739,     1.00000    38.18421
  567.13511,     1.00000    50.67717
  567.20284,     1.00000    62.15704
  567.27057,     1.00000    48.79474
  567.33830,     1.00000    53.38094
  567.40603,     1.00000    57.73486
  567.47376,     1.00000    77.76316
  567.54148,     1.00000    65.63449
  567.60921,     1.00000    48.84533
  567.67694,     1.00000    37.86406
  567.74467,     1.00000    51.10439
  567.81240,     1.00000    46.24417
  567.88013,     1.00000    40.55057
  567.94785,     1.00000    61.56617
  568.01558,     1.00000    55.28095
  568.08331,     1.00000    34.46181
  568.15104,     1.00000    25.63671
  568.21877,     1.00000    43.31939
  568.28650,     1.00000    44.49956
  568.35422,     1.00000    41.10184
  568.42195,     1.00000    72.50220
  568.48968,     1.00000    66.92889
  568.55741,     1.00000    44.86128
  568.62514,     1.00000    47.66813
  568.69287,     1.00000    48.53556
  568.76060,     1.00000    57.16067
  568.82832,     1.00000    39.79807
  568.89605,     1.00000    55.89640
  568.96378,     1.00000    37.39859
  569.03151,     1.00000    36.14750
  569.09924,     1.00000    39.26402
  569.16697,     1.00000    31.49808
  569.23469,     1.00000    43.59087
  569.30242,     1.00000    72.39963
  569.37015,     1.00000    40.81463
  569.43788,     1.00000    38.18010
  569.50561,     1.00000    44.86819
  569.57334,     1.00000    47.74982
  569.64106,     1.00000    35.45581
  569.70879,     1.00000    36.93225
  569.77652,     1.00000    82.86385
  569.84425,     1.00000    69.28803
  569.91198,     1.00000    35.91935
  569.97971,     1.00000    50.13005
  570.04743,     1.00000    65.56608
  570.11516,     1.00000    47.10971
  570.18289,     1.00000    61.47083
  570.25062,     1.00000    60.88705
  570.31835,     1.00000    50.88876
  570.38608,     1.00000    39.53834
  570.45381,     1.00000    44.24632
  570.52153,     1.00000    46.87492
  570.58926,     1.00000    48.06121
  570.65699,     1.00000    54.17329
  570.72472,     1.00000    39.67440
  570.79245,     1.00000    31.87318
  570.86018,     1.00000    43.13949
  570.92790,     1.00000    50.30902
  570.99563,     1.00000    42.47744
  571.06336,     1.00000    39.11073
  571.13109,     1.00000    42.66893
  571.19882,     1.00000    46.00571
  571.26655,     1.00000    50.19112
  571.33427,     1.00000    47.64771
  571.40200,     1.00000    39.40249
  571.46973,     1.00000    43.73833
  571.53746,     1.00000    49.85378
  571.60519,     1.00000    46.65862
  571.67292,     1.00000    55.96654
  571.74064,     1.00000    25.05418
  571.80837,     1.00000    58.55899
  571.87610,     1.00000    42.46543
  571.94383,     1.00000    61.92690
  572.01156,     1.00000    43.60359
  572.07929,     1.00000    47.37805
  572.14702,     1.00000    54.95296
  572.21474,     1.00000    35.95290
  572.28247,     1.00000    35.72014
  572.35020,     1.00000    81.59441
  572.41793,     1.00000    61.12311
  572.48566,     1.00000    34.96927
  572.55339,     1.00000    56.23648
  572.62111,     1.00000    41.62772
  572.68884,     1.00000    39.34612
  572.75657,     1.00000    55.27140
  572.82430,     1.00000    52.01194
  572.89203,     1.00000    54.06800
  572.95976,     1.00000    43.53095
  573.02748,     1.00000    46.01221
  573.09521,     1.00000    60.99390
  573.16294,     1.00000    52.47166
  573.23067,     1.00000    41.79599
  573.29840,     1.00000    50.76548
  573.36613,     1.00000    58.94347
  573.43385,     1.00000    50.26403
  573.50158,     1.00000    35.01133
  573.56931,     1.00000    36.46033
  573.63704,     1.00000    50.84194
  573.70477,     1.00000    50.17728
  573.77250,     1.00000    51.74281
  573.84023,     1.00000    47.17415
  573.90795,     1.00000    60.91308
  573.97568,     1.00000    38.65236
  574.04341,     1.00000    87.75217
  574.11114,     1.00000    53.17362
  574.17887,     1.00000    38.74345
  574.24660,     1.00000    55.67539
  574.31432,     1.00000    33.44245
  574.38205,     1.00000    61.74778
  574.44978,     1.00000    32.79756
  574.51751,     1.00000    53.27312
  574.58524,     1.00000    48.71077
  574.65297,     1.00000    27.76567
  574.72069,     1.00000    31.59075
  574.78842,     1.00000    28.01920
  574.85615,     1.00000    49.36562
  574.92388,     1.00000    54.18674
  574.99161,     1.00000    54.49564
  575.05934,     1.00000    63.28970
  575.12706,     1.00000    63.59162
  575.19479,     1.00000    47.18848
  575.26252,     1.00000    42.28976
  575.33025,     1.00000    53.84636
  575.39798,     1.00000    57.31414
  575.46571,     1.00000    52.51107
  575.53344,     1.00000    41.79084
  575.60116,     1.00000    38.44503
  575.66889,     1.00000    49.55623
  575.73662,     1.00000    50.16978
  575.80435,     1.00000    53.45730
  575.87208,     1.00000    42.43191
  575.93981,     1.00000    63.25717
  576.00753,     1.00000    42.90775
  576.07526,     1.00000    36.91318
  576.14299,     1.00000    29.39913
  576.21072,     1.00000    50.13188
  576.27845,     1.00000    39.74672
  576.34618,     1.00000    45.48713
  576.41390,     1.00000    75.38187
  576.48163,     1.00000    75.68472
  576.54936,     1.00000    58.21834
  576.61709,     1.00000    60.42358
  576.68482,     1.00000    78.03930
  576.75255,     1.00000   107.08297
  576.82027,     1.00000   112.67686
  576.88800,     1.00000   110.30830
  576.95573,     1.00000    93.79738
  577.02346,     1.00000   110.79826
  577.09119,     1.00000   110.99853
  577.15892,     1.00000    79.82767
  577.22665,     1.00000    63.98253
  577.29437,     1.00000    56.54847
  577.36210,     1.00000    52.43673
  577.42983,     1.00000    50.07594
  577.49756,     1.00000    51.73696
  577.56529,     1.00000    58.34601
  577.63302,     1.00000    59.87165
  577.70074,     1.00000    58.09434
  577.76847,     1.00000    49.10671
  577.83620,     1.00000    52.66971
  577.90393,     1.00000    56.67203
  577.97166,     1.00000    62.79720
  578.03939,     1.00000    52.97793
  578.10711,     1.00000    55.93024
  578.17484,     1.00000    58.23252
  578.24257,     1.00000    53.56818
  578.31030,     1.00000    62.68794
  578.37803,     1.00000    58.03147
  578.44576,     1.00000    54.38549
  578.51348,     1.00000    57.24650
  578.58121,     1.00000    82.11014
  578.64894,     1.00000    66.72203
  578.71667,     1.00000    62.39510
  578.78440,     1.00000    70.76049
  578.85213,     1.00000    91.04108
  578.91986,     1.00000    92.50524
  578.98758,     1.00000   122.54030
  579.05531,     1.00000    88.19047
  579.12304,     1.00000   110.08741
  579.19077,     1.00000    92.07377
  579.25850,     1.00000    80.24355
  579.32623,     1.00000    84.92657
  579.39395,     1.00000    80.19115
  579.46168,     1.00000    80.26164
  579.52941,     1.00000    81.86777
  579.59714,     1.00000    68.87227
  579.66487,     1.00000    71.22325
  579.73260,     1.00000    88.95428
  579.80032,     1.00000    85.76553
  579.86805,     1.00000    85.34749
  579.93578,     1.00000    91.88690
  580.00351,     1.00000    85.38583
  580.07124,     1.00000   102.27209
  580.13897,     1.00000    91.95100
  580.20669,     1.00000    68.76553
  580.27442,     1.00000    87.51619
  580.34215,     1.00000    97.20560
  580.40988,     1.00000    67.12424
  580.47761,     1.00000    80.13386
  580.54534,     1.00000    95.24409
  580.61307,     1.00000    86.55118
  580.68079,     1.00000    75.78915
  580.74852,     1.00000    76.57290
  580.81625,     1.00000    65.12259
  580.88398,     1.00000    76.52066
  580.95171,     1.00000    63.76028
  581.01944,     1.00000    50.60873
  581.08716,     1.00000    77.30470
  581.15489,     1.00000    73.89151
  581.22262,     1.00000    73.69871
  581.29035,     1.00000    92.56906
  581.35808,     1.00000    73.08067
  581.42581,     1.00000    68.22466
  581.49353,     1.00000    75.25076
  581.56126,     1.00000    85.09808
  581.62899,     1.00000    92.23122
  581.69672,     1.00000    74.74857
  581.76445,     1.00000    68.41156
  581.83218,     1.00000    81.33450
  581.89990,     1.00000    86.87653
  581.96763,     1.00000    81.06567
  582.03536,     1.00000    82.87653
  582.10309,     1.00000    80.19090
  582.17082,     1.00000    76.83012
  582.23855,     1.00000    84.40981
  582.30628,     1.00000    69.77233
  582.37400,     1.00000    60.32574
  582.44173,     1.00000    83.27934
  582.50946,     1.00000    93.64098
  582.57719,     1.00000    79.92819
  582.64492,     1.00000    87.08698
  582.71265,     1.00000    81.75635
  582.78037,     1.00000    89.55341
  582.84810,     1.00000    68.76210
  582.91583,     1.00000    91.39471
  582.98356,     1.00000    81.44579
  583.05129,     1.00000    68.65405
  583.11902,     1.00000    99.02072
  583.18674,     1.00000    92.41893
  583.25447,     1.00000    95.22585
  583.32220,     1.00000   114.95374
  583.38993,     1.00000    94.90359
  583.45766,     1.00000   108.26350
  583.52539,     1.00000    86.08961
  583.59311,     1.00000   100.81507
  583.66084,     1.00000    90.54951
  583.72857,     1.00000    79.86854
  583.79630,     1.00000    71.84808
  583.86403,     1.00000    98.56384
  583.93176,     1.00000    93.87905
  583.99949,     1.00000    80.97283
  584.06721,     1.00000   108.74671
  584.13494,     1.00000   109.87218
  584.20267,     1.00000    93.31712
  584.27040,     1.00000    73.69062
  584.33813,     1.00000    68.51884
  584.40586,     1.00000    80.85539
  584.47358,     1.00000    89.92937
  584.54131,     1.00000    90.26351
  584.60904,     1.00000    88.38037
  584.67677,     1.00000    84.51402
  584.74450,     1.00000    82.63153
  584.81223,     1.00000    91.78338
  584.87995,     1.00000    93.57771
  584.94768,     1.00000    95.23712
  585.01541,     1.00000    81.49118
  585.08314,     1.00000    82.52103
  585.15087,     1.00000    98.93158
  585.21860,     1.00000    94.95667
  585.28632,     1.00000    66.04064
  585.35405,     1.00000    73.74210
  585.42178,     1.00000    95.35263
  585.48951,     1.00000   111.92343
  585.55724,     1.00000    83.04411
  585.62497,     1.00000    92.56140
  585.69270,     1.00000    99.31579
  585.76042,     1.00000   104.09210
  585.82815,     1.00000    82.81842
  585.89588,     1.00000    81.78947
  585.96361,     1.00000    79.16315
  586.03134,     1.00000    87.42749
  586.09907,     1.00000    77.09802
  586.16679,     1.00000    90.10702
  586.23452,     1.00000    81.15088
  586.30225,     1.00000    81.60965
  586.36998,     1.00000    87.12041
  586.43771,     1.00000    83.09801
  586.50544,     1.00000   101.46734
  586.57316,     1.00000   101.45459
  586.64089,     1.00000    85.98596
  586.70862,     1.00000    91.01065
  586.77635,     1.00000    89.46620
  586.84408,     1.00000    83.33017
  586.91181,     1.00000    95.44677
  586.97953,     1.00000   106.66025
  587.04726,     1.00000   112.61719
  587.11499,     1.00000   115.02985
  587.18272,     1.00000   114.56541
  587.25045,     1.00000   109.83765
  587.31818,     1.00000   107.27905
  587.38591,     1.00000   130.25461
  587.45363,     1.00000   119.86304
  587.52136,     1.00000   111.91923
  587.58909,     1.00000   118.49342
  587.65682,     1.00000   127.99474
  587.72455,     1.00000   114.79016
  587.79228,     1.00000   109.26691
  587.86000,     1.00000   101.76317
  587.92773,     1.00000    84.93137
  587.99546,     1.00000   106.12994
  588.06319,     1.00000   105.52766
  588.13092,     1.00000   108.85120
  588.19865,     1.00000   102.26733
  588.26637,     1.00000    94.53029
  588.33410,     1.00000   121.59614
  588.40183,     1.00000    81.41461
  588.46956,     1.00000    90.91550
  588.53729,     1.00000   108.60991
  588.60502,     1.00000    86.76059
  588.67274,     1.00000    85.55576
