  550.06756,     1.00000   369.68701
  550.13529,     1.00000   355.93469
  550.20301,     1.00000   325.63498
  550.27074,     1.00000   342.20486
  550.33847,     1.00000   363.60059
  550.40620,     1.00000   345.23318
  550.47393,     1.00000   341.68842
  550.54166,     1.00000   348.82056
  550.60938,     1.00000   338.94214
  550.67711,     1.00000   346.38452
  550.74484,     1.00000   330.93207
  550.81257,     1.00000   327.90765
  550.88030,     1.00000   388.36932
  550.94803,     1.00000   374.47736
  551.01575,     1.00000   339.38153
  551.08348,     1.00000   367.42160
  551.15121,     1.00000   348.11847
  551.21894,     1.00000   357.40417
  551.28667,     1.00000   354.15680
  551.35440,     1.00000   331.39548
  551.42212,     1.00000   353.70209
  551.48985,     1.00000   345.78397
  551.55758,     1.00000   347.83798
  551.62531,     1.00000   357.83102
  551.69304,     1.00000   337.13654
  551.76077,     1.00000   341.17792
  551.82850,     1.00000   350.91116
  551.89622,     1.00000   354.90543
  551.96395,     1.00000   356.51358
  552.03168,     1.00000   353.75583
  552.09941,     1.00000   360.13208
  552.16714,     1.00000   354.99173
  552.23487,     1.00000   354.85583
  552.30259,     1.00000   365.17175
  552.37032,     1.00000   360.20193
  552.43805,     1.00000   372.52780
  552.50578,     1.00000   367.61639
  552.57351,     1.00000   345.89365
  552.64124,     1.00000   357.81525
  552.70896,     1.00000   343.81830
  552.77669,     1.00000   342.65997
  552.84442,     1.00000   361.66522
  552.91215,     1.00000   364.74283
  552.97988,     1.00000   355.75848
  553.04761,     1.00000   351.12292
  553.11533,     1.00000   347.48038
  553.18306,     1.00000   354.19354
  553.25079,     1.00000   362.69138
  553.31852,     1.00000   352.88144
  553.38625,     1.00000   367.19791
  553.45398,     1.00000   385.64081
  553.52171,     1.00000   341.94339
  553.58943,     1.00000   363.45853
  553.65716,     1.00000   371.39493
  553.72489,     1.00000   370.89624
  553.79262,     1.00000   366.07895
  553.86035,     1.00000   362.01520
  553.92808,     1.00000   368.61453
  553.99580,     1.00000   376.82751
  554.06353,     1.00000   377.68613
  554.13126,     1.00000   367.72864
  554.19899,     1.00000   364.25131
  554.26672,     1.00000   361.46555
  554.33445,     1.00000   368.01236
  554.40217,     1.00000   381.00595
  554.46990,     1.00000   361.53943
  554.53763,     1.00000   361.52704
  554.60536,     1.00000   378.91797
  554.67309,     1.00000   330.82025
  554.74082,     1.00000   357.50186
  554.80854,     1.00000   385.00427
  554.87627,     1.00000   348.19894
  554.94400,     1.00000   379.93716
  555.01173,     1.00000   370.00000
  555.07946,     1.00000   369.92236
  555.14719,     1.00000   369.53055
  555.21492,     1.00000   379.68588
  555.28264,     1.00000   379.68585
  555.35037,     1.00000   366.69592
  555.41810,     1.00000   367.98123
  555.48583,     1.00000   376.94589
  555.55356,     1.00000   375.18063
  555.62129,     1.00000   369.34436
  555.68901,     1.00000   396.70712
  555.75674,     1.00000   395.31415
  555.82447,     1.00000   373.03693
  555.89220,     1.00000   371.11316
  555.95993,     1.00000   386.25656
  556.02766,     1.00000   376.58545
  556.09538,     1.00000   368.99039
  556.16311,     1.00000   385.81360
  556.23084,     1.00000   407.09293
  556.29857,     1.00000   401.40793
  556.36630,     1.00000   376.57080
  556.43403,     1.00000   377.48035
  556.50175,     1.00000   385.64105
  556.56948,     1.00000   382.40060
  556.63721,     1.00000   383.75134
  556.70494,     1.00000   376.51178
  556.77267,     1.00000   401.03406
  556.84040,     1.00000   403.22623
  556.90813,     1.00000   374.23230
  556.97585,     1.00000   387.29083
  557.04358,     1.00000   378.76334
  557.11131,     1.00000   381.53711
  557.17904,     1.00000   382.86902
  557.24677,     1.00000   413.68558
  557.31450,     1.00000   419.20349
  557.38222,     1.00000   370.69406
  557.44995,     1.00000   391.99301
  557.51768,     1.00000   391.65558
  557.58541,     1.00000   387.02621
  557.65314,     1.00000   403.22729
  557.72087,     1.00000   425.02194
  557.78859,     1.00000   415.85501
  557.85632,     1.00000   378.90103
  557.92405,     1.00000   405.32898
  557.99178,     1.00000   402.35022
  558.05951,     1.00000   392.12314
  558.12724,     1.00000   405.61258
  558.19496,     1.00000   401.06601
  558.26269,     1.00000   418.71283
  558.33042,     1.00000   420.56381
  558.39815,     1.00000   426.22641
  558.46588,     1.00000   417.42307
  558.53361,     1.00000   418.46735
  558.60134,     1.00000   415.87762
  558.66906,     1.00000   410.47464
  558.73679,     1.00000   421.19580
  558.80452,     1.00000   411.82169
  558.87225,     1.00000   404.91260
  558.93998,     1.00000   400.35403
  559.00771,     1.00000   421.11624
  559.07543,     1.00000   451.30331
  559.14316,     1.00000   446.78671
  559.21089,     1.00000   449.86365
  559.27862,     1.00000   455.35315
  559.34635,     1.00000   447.70279
  559.41408,     1.00000   424.53311
  559.48180,     1.00000   449.37076
  559.54953,     1.00000   425.33130
  559.61726,     1.00000   431.54083
  559.68499,     1.00000   420.49869
  559.75272,     1.00000   437.42673
  559.82045,     1.00000   416.53305
  559.88817,     1.00000   427.03253
  559.95590,     1.00000   456.14212
  560.02363,     1.00000   422.76086
  560.09136,     1.00000   426.47623
  560.15909,     1.00000   453.02847
  560.22682,     1.00000   460.76242
  560.29455,     1.00000   447.50568
  560.36227,     1.00000   431.43851
  560.43000,     1.00000   423.85019
  560.49773,     1.00000   439.00089
  560.56546,     1.00000   437.97549
  560.63319,     1.00000   430.99564
  560.70092,     1.00000   442.84689
  560.76864,     1.00000   445.27032
  560.83637,     1.00000   460.54593
  560.90410,     1.00000   464.12598
  560.97183,     1.00000   456.01401
  561.03956,     1.00000   461.95975
  561.10729,     1.00000   443.11462
  561.17501,     1.00000   443.59055
  561.24274,     1.00000   453.19247
  561.31047,     1.00000   420.42227
  561.37820,     1.00000   419.09741
  561.44593,     1.00000   452.19595
  561.51366,     1.00000   448.96588
  561.58138,     1.00000   455.67999
  561.64911,     1.00000   415.08728
  561.71684,     1.00000   442.09012
  561.78457,     1.00000   469.92300
  561.85230,     1.00000   435.57349
  561.92003,     1.00000   460.41287
  561.98776,     1.00000   483.62204
  562.05548,     1.00000   461.72952
  562.12321,     1.00000   458.86603
  562.19094,     1.00000   472.08459
  562.25867,     1.00000   482.16058
  562.32640,     1.00000   451.41943
  562.39413,     1.00000   445.95053
  562.46185,     1.00000   436.48553
  562.52958,     1.00000   481.42645
  562.59731,     1.00000   472.25656
  562.66504,     1.00000   442.02713
  562.73277,     1.00000   454.73029
  562.80050,     1.00000   470.20142
  562.86822,     1.00000   442.54642
  562.93595,     1.00000   453.91858
  563.00368,     1.00000   470.83801
  563.07141,     1.00000   465.54379
  563.13914,     1.00000   453.96674
  563.20687,     1.00000   456.07785
  563.27459,     1.00000   460.68307
  563.34232,     1.00000   469.64450
  563.41005,     1.00000   493.40631
  563.47778,     1.00000   494.43054
  563.54551,     1.00000   470.99805
  563.61324,     1.00000   461.35165
  563.68097,     1.00000   485.70087
  563.74869,     1.00000   499.22943
  563.81642,     1.00000   500.53821
  563.88415,     1.00000   486.70990
  563.95188,     1.00000   473.39148
  564.01961,     1.00000   491.24655
  564.08734,     1.00000   499.94391
  564.15506,     1.00000   471.79156
  564.22279,     1.00000   465.21985
  564.29052,     1.00000   498.32077
  564.35825,     1.00000   481.49869
  564.42598,     1.00000   477.65994
  564.49371,     1.00000   490.65927
  564.56143,     1.00000   491.26059
  564.62916,     1.00000   517.45837
  564.69689,     1.00000   504.60736
  564.76462,     1.00000   504.64856
  564.83235,     1.00000   496.69589
  564.90008,     1.00000   484.85977
  564.96780,     1.00000   516.95441
  565.03553,     1.00000   511.87976
  565.10326,     1.00000   489.17282
  565.17099,     1.00000   529.00964
  565.23872,     1.00000   530.95270
  565.30645,     1.00000   525.85571
  565.37418,     1.00000   511.19379
  565.44190,     1.00000   499.28308
  565.50963,     1.00000   497.23892
  565.57736,     1.00000   502.59320
  565.64509,     1.00000   505.35056
  565.71282,     1.00000   492.89835
  565.78055,     1.00000   492.08157
  565.84827,     1.00000   493.44815
  565.91600,     1.00000   500.79922
  565.98373,     1.00000   520.40015
  566.05146,     1.00000   487.33929
  566.11919,     1.00000   474.25790
  566.18692,     1.00000   494.34824
  566.25464,     1.00000   531.55365
  566.32237,     1.00000   546.95294
  566.39010,     1.00000   516.46051
  566.45783,     1.00000   522.40790
  566.52556,     1.00000   525.82281
  566.59329,     1.00000   526.45966
  566.66101,     1.00000   490.61404
  566.72874,     1.00000   508.00702
  566.79647,     1.00000   506.32983
  566.86420,     1.00000   554.50964
  566.93193,     1.00000   513.13159
  566.99966,     1.00000   523.66840
  567.06739,     1.00000   520.11578
  567.13511,     1.00000   494.12115
  567.20284,     1.00000   515.48413
  567.27057,     1.00000   494.12631
  567.33830,     1.00000   505.97302
  567.40603,     1.00000   502.74277
  567.47376,     1.00000   523.11053
  567.54148,     1.00000   505.90485
  567.60921,     1.00000   491.42935
  567.67694,     1.00000   529.42578
  567.74467,     1.00000   538.06061
  567.81240,     1.00000   534.21942
  567.88013,     1.00000   552.25073
  567.94785,     1.00000   509.98941
  568.01558,     1.00000   494.20456
  568.08331,     1.00000   520.13342
  568.15104,     1.00000   531.44141
  568.21877,     1.00000   545.48486
  568.28650,     1.00000   551.03601
  568.35422,     1.00000   543.68744
  568.42195,     1.00000   529.62952
  568.48968,     1.00000   524.05621
  568.55741,     1.00000   549.47760
  568.62514,     1.00000   540.28448
  568.69287,     1.00000   513.13519
  568.76060,     1.00000   512.22742
  568.82832,     1.00000   518.77966
  568.89605,     1.00000   508.41177
  568.96378,     1.00000   557.48114
  569.03151,     1.00000   532.88678
  569.09924,     1.00000   493.93573
  569.16697,     1.00000   527.61078
  569.23469,     1.00000   544.29321
  569.30242,     1.00000   523.06079
  569.37015,     1.00000   520.81317
  569.43788,     1.00000   538.00671
  569.50561,     1.00000   540.36908
  569.57334,     1.00000   552.55267
  569.64106,     1.00000   563.47546
  569.70879,     1.00000   548.53156
  569.77652,     1.00000   557.11475
  569.84425,     1.00000   522.57971
  569.91198,     1.00000   546.83417
  569.97971,     1.00000   521.48859
  570.04743,     1.00000   547.50122
  570.11516,     1.00000   539.76825
  570.18289,     1.00000   534.43622
  570.25062,     1.00000   555.31384
  570.31835,     1.00000   542.63751
  570.38608,     1.00000   532.45679
  570.45381,     1.00000   522.59851
  570.52153,     1.00000   535.07123
  570.58926,     1.00000   535.50500
  570.65699,     1.00000   540.44019
  570.72472,     1.00000   541.70911
  570.79245,     1.00000   544.35052
  570.86018,     1.00000   539.84613
  570.92790,     1.00000   534.65088
  570.99563,     1.00000   542.27167
  571.06336,     1.00000   536.75903
  571.13109,     1.00000   535.65594
  571.19882,     1.00000   534.01392
  571.26655,     1.00000   527.14160
  571.33427,     1.00000   534.52460
  571.40200,     1.00000   530.10828
  571.46973,     1.00000   537.17230
  571.53746,     1.00000   533.03302
  571.60519,     1.00000   515.46326
  571.67292,     1.00000   535.13544
  571.74064,     1.00000   541.98676
  571.80837,     1.00000   522.71863
  571.87610,     1.00000   539.67725
  571.94383,     1.00000   514.13440
  572.01156,     1.00000   509.26279
  572.07929,     1.00000   525.02612
  572.14702,     1.00000   506.08884
  572.21474,     1.00000   517.07953
  572.28247,     1.00000   530.08197
  572.35020,     1.00000   524.09680
  572.41793,     1.00000   533.26941
  572.48566,     1.00000   515.22839
  572.55339,     1.00000   519.11511
  572.62111,     1.00000   519.46033
  572.68884,     1.00000   513.23450
  572.75657,     1.00000   514.57721
  572.82430,     1.00000   525.27808
  572.89203,     1.00000   509.81693
  572.95976,     1.00000   521.36444
  573.02748,     1.00000   541.04272
  573.09521,     1.00000   535.10028
  573.16294,     1.00000   530.21100
  573.23067,     1.00000   530.56317
  573.29840,     1.00000   522.13776
  573.36613,     1.00000   521.67627
  573.43385,     1.00000   531.20776
  573.50158,     1.00000   521.23279
  573.56931,     1.00000   520.48822
  573.63704,     1.00000   516.55164
  573.70477,     1.00000   523.35468
  573.77250,     1.00000   530.03485
  573.84023,     1.00000   538.26141
  573.90795,     1.00000   538.35101
  573.97568,     1.00000   528.75983
  574.04341,     1.00000   533.12421
  574.11114,     1.00000   518.73224
  574.17887,     1.00000   524.97382
  574.24660,     1.00000   523.09247
  574.31432,     1.00000   538.03796
  574.38205,     1.00000   530.69678
  574.44978,     1.00000   547.55499
  574.51751,     1.00000   531.47211
  574.58524,     1.00000   546.23560
  574.65297,     1.00000   537.54016
  574.72069,     1.00000   555.18323
  574.78842,     1.00000   549.73389
  574.85615,     1.00000   524.73822
  574.92388,     1.00000   525.22864
  574.99161,     1.00000   521.34729
  575.05934,     1.00000   543.21118
  575.12706,     1.00000   563.19110
  575.19479,     1.00000   548.40051
  575.26252,     1.00000   530.25385
  575.33025,     1.00000   530.84302
  575.39798,     1.00000   551.18323
  575.46571,     1.00000   560.36719
  575.53344,     1.00000   550.77771
  575.60116,     1.00000   563.41101
  575.66889,     1.00000   558.22571
  575.73662,     1.00000   552.23938
  575.80435,     1.00000   564.63660
  575.87208,     1.00000   548.92230
  575.93981,     1.00000   540.01923
  576.00753,     1.00000   531.68677
  576.07526,     1.00000   528.35303
  576.14299,     1.00000   531.45502
  576.21072,     1.00000   505.08557
  576.27845,     1.00000   577.78168
  576.34618,     1.00000   538.78156
  576.41390,     1.00000   552.03241
  576.48163,     1.00000   556.17816
  576.54936,     1.00000   537.31702
  576.61709,     1.00000   526.73364
  576.68482,     1.00000   559.36243
  576.75255,     1.00000   599.57208
  576.82027,     1.00000   561.53711
  576.88800,     1.00000   602.80609
  576.95573,     1.00000   597.04102
  577.02346,     1.00000   596.31879
  577.09119,     1.00000   598.89252
  577.15892,     1.00000   581.36163
  577.22665,     1.00000   550.74762
  577.29437,     1.00000   527.06897
  577.36210,     1.00000   542.38953
  577.42983,     1.00000   552.19562
  577.49756,     1.00000   535.79083
  577.56529,     1.00000   530.54712
  577.63302,     1.00000   541.08307
  577.70074,     1.00000   556.34180
  577.76847,     1.00000   544.79541
  577.83620,     1.00000   530.47180
  577.90393,     1.00000   542.72705
  577.97166,     1.00000   552.60486
  578.03939,     1.00000   552.40253
  578.10711,     1.00000   558.00525
  578.17484,     1.00000   558.50354
  578.24257,     1.00000   541.55420
  578.31030,     1.00000   520.62061
  578.37803,     1.00000   538.22729
  578.44576,     1.00000   532.36798
  578.51348,     1.00000   514.24823
  578.58121,     1.00000   524.76746
  578.64894,     1.00000   527.70105
  578.71667,     1.00000   509.91260
  578.78440,     1.00000   524.01923
  578.85213,     1.00000   529.23779
  578.91986,     1.00000   525.74298
  578.98758,     1.00000   516.74280
  579.05531,     1.00000   519.58325
  579.12304,     1.00000   536.80945
  579.19077,     1.00000   554.41266
  579.25850,     1.00000   531.39325
  579.32623,     1.00000   509.34265
  579.39395,     1.00000   507.21118
  579.46168,     1.00000   506.33429
  579.52941,     1.00000   520.41949
  579.59714,     1.00000   537.74017
  579.66487,     1.00000   541.17432
  579.73260,     1.00000   534.80780
  579.80032,     1.00000   527.87225
  579.86805,     1.00000   542.44318
  579.93578,     1.00000   546.77686
  580.00351,     1.00000   534.64044
  580.07124,     1.00000   565.74188
  580.13897,     1.00000   566.64044
  580.20669,     1.00000   584.33685
  580.27442,     1.00000   571.88275
  580.34215,     1.00000   560.56342
  580.40988,     1.00000   560.91162
  580.47761,     1.00000   576.09186
  580.54534,     1.00000   558.99738
  580.61307,     1.00000   563.72968
  580.68079,     1.00000   556.89325
  580.74852,     1.00000   545.05438
  580.81625,     1.00000   564.71979
  580.88398,     1.00000   565.18866
  580.95171,     1.00000   542.98163
  581.01944,     1.00000   556.68872
  581.08716,     1.00000   539.25397
  581.15489,     1.00000   568.07788
  581.22262,     1.00000   540.95013
  581.29035,     1.00000   540.46240
  581.35808,     1.00000   540.75128
  581.42581,     1.00000   542.96527
  581.49353,     1.00000   518.44763
  581.56126,     1.00000   519.68829
  581.62899,     1.00000   535.42407
  581.69672,     1.00000   527.80756
  581.76445,     1.00000   539.19617
  581.83218,     1.00000   546.54993
  581.89990,     1.00000   543.93781
  581.96763,     1.00000   551.23816
  582.03536,     1.00000   554.13312
  582.10309,     1.00000   548.03503
  582.17082,     1.00000   539.36957
  582.23855,     1.00000   545.30121
  582.30628,     1.00000   554.78986
  582.37400,     1.00000   550.89581
  582.44173,     1.00000   568.99475
  582.50946,     1.00000   555.80383
  582.57719,     1.00000   568.61823
  582.64492,     1.00000   551.33649
  582.71265,     1.00000   519.37585
  582.78037,     1.00000   552.34674
  582.84810,     1.00000   538.86725
  582.91583,     1.00000   571.72601
  582.98356,     1.00000   560.86908
  583.05129,     1.00000   561.67120
  583.11902,     1.00000   568.70435
  583.18674,     1.00000   573.97021
  583.25447,     1.00000   578.28430
  583.32220,     1.00000   554.52332
  583.38993,     1.00000   554.44788
  583.45766,     1.00000   551.43689
  583.52539,     1.00000   553.23663
  583.59311,     1.00000   552.71692
  583.66084,     1.00000   548.58459
  583.72857,     1.00000   545.39789
  583.79630,     1.00000   539.97687
  583.86403,     1.00000   526.69446
  583.93176,     1.00000   547.76862
  583.99949,     1.00000   552.48114
  584.06721,     1.00000   541.44611
  584.13494,     1.00000   543.93323
  584.20267,     1.00000   579.04053
  584.27040,     1.00000   587.04822
  584.33813,     1.00000   554.46539
  584.40586,     1.00000   560.26642
  584.47358,     1.00000   583.51495
  584.54131,     1.00000   588.63184
  584.60904,     1.00000   591.39178
  584.67677,     1.00000   568.27814
  584.74450,     1.00000   536.68811
  584.81223,     1.00000   524.82245
  584.87995,     1.00000   523.39319
  584.94768,     1.00000   514.22485
  585.01541,     1.00000   499.81287
  585.08314,     1.00000   513.19379
  585.15087,     1.00000   508.35089
  585.21860,     1.00000   542.70599
  585.28632,     1.00000   520.50934
  585.35405,     1.00000   517.39478
  585.42178,     1.00000   532.85266
  585.48951,     1.00000   514.53027
  585.55724,     1.00000   492.44339
  585.62497,     1.00000   497.57019
  585.69270,     1.00000   499.50000
  585.76042,     1.00000   471.79736
  585.82815,     1.00000   500.98947
  585.89588,     1.00000   535.78595
  585.96361,     1.00000   507.80701
  586.03134,     1.00000   524.30157
  586.09907,     1.00000   502.15060
  586.16679,     1.00000   497.55264
  586.23452,     1.00000   496.78244
  586.30225,     1.00000   506.98071
  586.36998,     1.00000   505.51917
  586.43771,     1.00000   515.27380
  586.50544,     1.00000   510.28943
  586.57316,     1.00000   512.51935
  586.64089,     1.00000   503.19473
  586.70862,     1.00000   517.53400
  586.77635,     1.00000   514.73395
  586.84408,     1.00000   508.05661
  586.91181,     1.00000   517.42584
  586.97953,     1.00000   520.18903
  587.04726,     1.00000   512.35181
  587.11499,     1.00000   515.97363
  587.18272,     1.00000   524.09131
  587.25045,     1.00000   524.05121
  587.31818,     1.00000   533.78070
  587.38591,     1.00000   527.55139
  587.45363,     1.00000   524.59705
  587.52136,     1.00000   524.72345
  587.58909,     1.00000   535.05798
  587.65682,     1.00000   509.85779
  587.72455,     1.00000   532.70587
  587.79228,     1.00000   535.28534
  587.86000,     1.00000   504.81796
  587.92773,     1.00000   529.98230
  587.99546,     1.00000   512.29675
  588.06319,     1.00000   517.27570
  588.13092,     1.00000   502.59601
  588.19865,     1.00000   517.88947
  588.26637,     1.00000   515.53119
  588.33410,     1.00000   523.26428
